date,home,away,neutral,gdf,draw,win,k,result
2014-09-10,Congo DR,Sierra Leone,False,2,False,True,40,1.0
2014-09-10,Egypt,Tunisia,False,1,False,False,40,0.0
2014-09-10,Lesotho,Gabon,False,0,True,False,40,0.5
2014-09-10,Malawi,Ethiopia,False,1,False,True,40,1.0
2014-09-10,Mozambique,Niger,False,0,True,False,40,0.5
2014-09-10,South Africa,Nigeria,False,0,True,False,40,0.5
2014-09-10,Togo,Ghana,False,1,False,False,40,0.0
2014-09-10,Uganda,Guinea,False,2,False,True,40,1.0
2014-09-14,Indonesia,Malaysia,False,2,False,True,20,1.0
2014-09-20,Malaysia,Cambodia,False,3,False,True,20,1.0
2014-09-25,Indonesia,Cambodia,False,1,False,True,20,1.0
2014-09-30,Botswana,Zimbabwe,False,1,False,True,20,1.0
2014-10-06,India,Palestine,False,1,False,False,20,0.0
2014-10-06,Qatar,Uzbekistan,False,3,False,True,20,1.0
2014-10-08,Antigua and Barbuda,St. Lucia,True,1,False,True,30,1.0
2014-10-08,Curaçao,Martinique,True,0,True,False,30,0.5
2014-10-08,Haiti,French Guyana,False,0,True,False,30,0.5
2014-10-08,St. Kitts and Nevis,Barbados,True,1,False,False,30,0.0
2014-10-08,Trinidad and Tobago,Dominican Republic,False,5,False,True,30,1.0
2014-10-09,Belarus,Ukraine,False,2,False,False,40,0.0
2014-10-09,England,San Marino,False,5,False,True,40,1.0
2014-10-09,Liechtenstein,Montenegro,False,0,True,False,40,0.5
2014-10-09,Lithuania,Estonia,False,1,False,True,40,1.0
2014-10-09,Macedonia,Luxembourg,False,1,False,True,40,1.0
2014-10-09,Moldova,Austria,False,1,False,False,40,0.0
2014-10-09,Morocco,Central African Republic,False,4,False,True,20,1.0
2014-10-09,Qatar,Lebanon,False,5,False,True,20,1.0
2014-10-09,Slovakia,Spain,False,1,False,True,40,1.0
2014-10-09,Slovenia,Switzerland,False,1,False,True,40,1.0
2014-10-09,Sweden,Russia,False,0,True,False,40,0.5
2014-10-10,Belgium,Andorra,False,6,False,True,40,1.0
2014-10-10,Botswana,Egypt,False,2,False,False,40,0.0
2014-10-10,Bulgaria,Croatia,False,1,False,False,40,0.0
2014-10-10,China,Thailand,False,3,False,True,20,1.0
2014-10-10,Cyprus,Israel,False,1,False,False,40,0.0
2014-10-10,French Guyana,St. Kitts and Nevis,True,1,False,False,30,0.0
2014-10-10,Hong Kong,Singapore,False,1,False,True,20,1.0
2014-10-10,Italy,Azerbaijan,False,1,False,True,40,1.0
2014-10-10,Japan,Jamaica,False,1,False,True,20,1.0
2014-10-10,Jordan,Kuwait,False,1,False,False,20,0.0
2014-10-10,Korea Republic,Paraguay,False,2,False,True,20,1.0
2014-10-10,Latvia,Iceland,False,3,False,False,40,0.0
2014-10-10,Lesotho,Angola,False,0,True,False,40,0.5
2014-10-10,Malta,Norway,False,3,False,False,40,0.0
2014-10-10,Netherlands,Kazakhstan,False,2,False,True,40,1.0
2014-10-10,Oman,Costa Rica,False,1,False,False,20,0.0
2014-10-10,Saudi Arabia,Uruguay,False,0,True,False,20,0.5
2014-10-10,Senegal,Tunisia,False,0,True,False,40,0.5
2014-10-10,St. Vincent and the Grenadines,Curaçao,True,1,False,True,30,1.0
2014-10-10,Trinidad and Tobago,St. Lucia,False,2,False,True,30,1.0
2014-10-10,Turkey,Czech Republic,False,1,False,False,40,0.0
2014-10-10,United Arab Emirates,Australia,False,0,True,False,20,0.5
2014-10-10,Uzbekistan,Bahrain,True,0,True,False,20,0.5
2014-10-10,Wales,Bosnia-Herzegovina,False,0,True,False,40,0.5
2014-10-10,Yemen,Iraq,True,0,True,False,20,0.5
2014-10-11,Albania,Denmark,False,0,True,False,40,0.5
2014-10-11,Argentina,Brazil,True,2,False,False,20,0.0
2014-10-11,Armenia,Serbia,False,0,True,False,40,0.5
2014-10-11,Cameroon,Sierra Leone,False,0,True,False,40,0.5
2014-10-11,Congo,South Africa,False,2,False,False,40,0.0
2014-10-11,Congo DR,Ivory Coast,False,1,False,False,40,0.0
2014-10-11,Ethiopia,Mali,False,2,False,False,40,0.0
2014-10-11,Finland,Greece,False,0,True,False,40,0.5
2014-10-11,France,Portugal,False,1,False,True,20,1.0
2014-10-11,Gabon,Burkina Faso,False,2,False,True,40,1.0
2014-10-11,Guinea,Ghana,True,0,True,False,40,0.5
2014-10-11,Ireland,Gibraltar,False,7,False,True,40,1.0
2014-10-11,Malawi,Algeria,False,2,False,False,40,0.0
2014-10-11,Mozambique,Cape Verde,False,2,False,True,40,1.0
2014-10-11,Niger,Zambia,False,0,True,False,40,0.5
2014-10-11,Northern Ireland,Faroe Islands,False,2,False,True,40,1.0
2014-10-11,Poland,Germany,False,2,False,True,40,1.0
2014-10-11,Romania,Hungary,False,0,True,False,40,0.5
2014-10-11,Scotland,Georgia,False,1,False,True,40,1.0
2014-10-11,Sudan,Nigeria,False,1,False,True,40,1.0
2014-10-11,Uganda,Togo,False,1,False,False,40,0.0
2014-10-12,Austria,Montenegro,False,1,False,True,40,1.0
2014-10-12,Barbados,French Guyana,True,2,False,False,30,0.0
2014-10-12,Belarus,Slovakia,False,2,False,False,40,0.0
2014-10-12,East Timor,Brunei,True,2,False,True,30,1.0
2014-10-12,Estonia,England,False,1,False,False,40,0.0
2014-10-12,Guadeloupe,Curaçao,False,1,False,False,30,0.0
2014-10-12,Haiti,St. Kitts and Nevis,False,0,True,False,30,0.5
2014-10-12,Laos,Cambodia,False,1,False,True,30,1.0
2014-10-12,Lithuania,Slovenia,False,2,False,False,40,0.0
2014-10-12,Luxembourg,Spain,False,4,False,False,40,0.0
2014-10-12,Mexico,Panama,False,1,False,True,20,1.0
2014-10-12,Pakistan,Palestine,False,2,False,False,20,0.0
2014-10-12,Philippines,Papua New Guinea,False,5,False,True,20,1.0
2014-10-12,Russia,Moldova,False,0,True,False,40,0.5
2014-10-12,St. Lucia,Dominican Republic,True,1,False,False,30,0.0
2014-10-12,Sweden,Liechtenstein,False,2,False,True,40,1.0
2014-10-12,Tanzania,Benin,False,3,False,True,20,1.0
2014-10-12,Trinidad and Tobago,Antigua and Barbuda,False,1,False,True,30,1.0
2014-10-12,Ukraine,Macedonia,False,1,False,True,40,1.0
2014-10-13,Andorra,Israel,False,3,False,False,40,0.0
2014-10-13,Bosnia-Herzegovina,Belgium,False,0,True,False,40,0.5
2014-10-13,Croatia,Azerbaijan,False,6,False,True,40,1.0
2014-10-13,Iceland,Netherlands,False,2,False,True,40,1.0
2014-10-13,Jordan,Kuwait,False,0,True,False,20,0.5
2014-10-13,Kazakhstan,Czech Republic,False,2,False,False,40,0.0
2014-10-13,Latvia,Turkey,False,0,True,False,40,0.5
2014-10-13,Malta,Italy,False,1,False,False,40,0.0
2014-10-13,Morocco,Kenya,False,3,False,True,20,1.0
2014-10-13,Norway,Bulgaria,False,1,False,True,40,1.0
2014-10-13,Oman,Uruguay,False,3,False,False,20,0.0
2014-10-13,Wales,Cyprus,False,1,False,True,40,1.0
2014-10-14,Armenia,France,False,3,False,False,20,0.0
2014-10-14,Bahrain,Iraq,False,0,True,False,20,0.5
2014-10-14,Burma,East Timor,True,0,True,False,30,0.5
2014-10-14,China,Paraguay,False,1,False,True,20,1.0
2014-10-14,Denmark,Portugal,False,1,False,False,40,0.0
2014-10-14,Faroe Islands,Hungary,False,1,False,False,40,0.0
2014-10-14,Finland,Romania,False,2,False,False,40,0.0
2014-10-14,Germany,Ireland,False,0,True,False,40,0.5
2014-10-14,Gibraltar,Georgia,True,3,False,False,40,0.0
2014-10-14,Greece,Northern Ireland,False,2,False,False,40,0.0
2014-10-14,Hong Kong,Argentina,False,7,False,False,20,0.0
2014-10-14,Japan,Brazil,True,4,False,False,20,0.0
2014-10-14,Korea Republic,Costa Rica,False,2,False,False,20,0.0
2014-10-14,Laos,Brunei,False,2,False,True,30,1.0
2014-10-14,Macau,Singapore,False,0,True,False,20,0.5
2014-10-14,Poland,Scotland,False,0,True,False,40,0.5
2014-10-14,Qatar,Australia,False,1,False,True,20,1.0
2014-10-14,San Marino,Switzerland,False,4,False,False,40,0.0
2014-10-14,Saudi Arabia,Lebanon,False,0,True,False,20,0.5
2014-10-14,Serbia,Albania,False,3,False,False,40,0.0
2014-10-14,United Arab Emirates,Uzbekistan,False,4,False,False,20,0.0
2014-10-14,USA,Honduras,False,0,True,False,20,0.5
2014-10-15,Algeria,Malawi,False,3,False,True,40,1.0
2014-10-15,Angola,Lesotho,False,4,False,True,40,1.0
2014-10-15,Burkina Faso,Gabon,False,0,True,False,40,0.5
2014-10-15,Cameroon,Sierra Leone,False,2,False,True,40,1.0
2014-10-15,Cape Verde,Mozambique,False,1,False,True,40,1.0
2014-10-15,Egypt,Botswana,False,2,False,True,40,1.0
2014-10-15,Ghana,Guinea,False,2,False,True,40,1.0
2014-10-15,Ivory Coast,Congo DR,False,1,False,False,40,0.0
2014-10-15,Mali,Ethiopia,False,1,False,False,40,0.0
2014-10-15,Nigeria,Sudan,False,2,False,True,40,1.0
2014-10-15,South Africa,Congo,False,0,True,False,40,0.5
2014-10-15,Swaziland,Zimbabwe,False,2,False,False,20,0.0
2014-10-15,Togo,Uganda,False,1,False,True,40,1.0
2014-10-15,Tunisia,Senegal,False,1,False,True,40,1.0
2014-10-15,Zambia,Niger,False,3,False,True,40,1.0
2014-10-16,Brunei,Burma,True,2,False,False,30,0.0
2014-10-16,East Timor,Cambodia,True,1,False,False,30,0.0
2014-10-18,Cambodia,Burma,True,1,False,False,30,0.0
2014-10-18,Laos,East Timor,False,2,False,True,30,1.0
2014-10-20,Cambodia,Brunei,True,1,False,True,30,1.0
2014-10-20,Laos,Burma,False,1,False,False,30,0.0
2014-10-24,Bangladesh,Sri Lanka,False,0,True,False,20,0.5
2014-10-25,Zambia,Ivory Coast,False,0,True,False,20,0.5
2014-10-27,Bangladesh,Sri Lanka,False,1,False,True,20,1.0
2014-10-31,Korea DPR,Kuwait,True,1,False,False,20,0.0
2014-10-31,Philippines,Nepal,True,3,False,True,20,1.0
2014-11-02,Bahrain,Korea DPR,False,0,True,False,20,0.5
2014-11-04,Kuwait,Yemen,True,0,True,False,20,0.5
2014-11-06,Qatar,Korea DPR,False,2,False,True,20,1.0
2014-11-06,Saudi Arabia,Palestine,False,2,False,True,20,1.0
2014-11-06,United Arab Emirates,Lebanon,True,1,False,True,20,1.0
2014-11-07,Bahrain,Singapore,False,2,False,True,20,1.0
2014-11-07,Oman,Yemen,False,2,False,True,20,1.0
2014-11-09,Thailand,Philippines,False,3,False,True,20,1.0
2014-11-09,Uganda,Ethiopia,False,3,False,True,20,1.0
2014-11-09,Vietnam,Palestine,False,2,False,False,20,0.0
2014-11-11,Cuba,French Guyana,True,0,True,False,30,0.5
2014-11-11,Curaçao,Trinidad and Tobago,True,1,False,False,30,0.0
2014-11-12,Argentina,Croatia,True,1,False,True,20,1.0
2014-11-12,Belgium,Iceland,False,2,False,True,20,1.0
2014-11-12,Haiti,Antigua and Barbuda,True,0,True,False,30,0.5
2014-11-12,Netherlands,Mexico,False,1,False,False,20,0.0
2014-11-12,Norway,Estonia,False,1,False,False,20,0.0
2014-11-12,Turkey,Brazil,False,4,False,False,20,0.0
2014-11-13,Curaçao,Cuba,True,1,False,False,30,0.0
2014-11-13,Korea DPR,Hong Kong,True,1,False,True,30,1.0
2014-11-13,Morocco,Benin,False,5,False,True,20,1.0
2014-11-13,Saudi Arabia,Qatar,False,0,True,False,30,0.5
2014-11-13,Singapore,Laos,False,2,False,True,20,1.0
2014-11-13,Trinidad and Tobago,French Guyana,True,2,False,True,30,1.0
2014-11-13,Uruguay,Costa Rica,False,0,True,False,20,0.5
2014-11-13,Yemen,Bahrain,True,0,True,False,30,0.5
2014-11-14,Botswana,Tunisia,False,0,True,False,40,0.5
2014-11-14,China,New Zealand,False,0,True,False,20,0.5
2014-11-14,France,Albania,False,0,True,False,20,0.5
2014-11-14,Georgia,Poland,False,4,False,False,40,0.0
2014-11-14,Germany,Gibraltar,False,4,False,True,40,1.0
2014-11-14,Greece,Faroe Islands,False,1,False,False,40,0.0
2014-11-14,Hungary,Finland,False,1,False,True,40,1.0
2014-11-14,Iraq,Kuwait,True,1,False,False,30,0.0
2014-11-14,Ivory Coast,Sierra Leone,False,4,False,True,40,1.0
2014-11-14,Japan,Honduras,False,6,False,True,20,1.0
2014-11-14,Jordan,Korea Republic,False,1,False,False,20,0.0
2014-11-14,Martinique,Haiti,True,3,False,False,30,0.0
2014-11-14,Paraguay,Peru,False,1,False,True,20,1.0
2014-11-14,Philippines,Cambodia,False,3,False,True,20,1.0
2014-11-14,Portugal,Armenia,False,1,False,True,40,1.0
2014-11-14,Romania,Northern Ireland,False,2,False,True,40,1.0
2014-11-14,Scotland,Ireland,False,1,False,True,40,1.0
2014-11-14,Serbia,Denmark,False,2,False,False,40,0.0
2014-11-14,United Arab Emirates,Oman,True,0,True,False,30,0.5
2014-11-14,USA,Colombia,True,1,False,False,20,0.0
2014-11-15,Algeria,Ethiopia,False,2,False,True,40,1.0
2014-11-15,Angola,Gabon,False,0,True,False,40,0.5
2014-11-15,Austria,Russia,False,1,False,True,40,1.0
2014-11-15,Cameroon,Congo DR,False,1,False,True,40,1.0
2014-11-15,Cape Verde,Niger,False,2,False,True,40,1.0
2014-11-15,Congo,Nigeria,False,2,False,False,40,0.0
2014-11-15,Egypt,Senegal,False,1,False,False,40,0.0
2014-11-15,England,Slovenia,False,2,False,True,40,1.0
2014-11-15,French Guyana,Curaçao,True,3,False,True,30,1.0
2014-11-15,Indonesia,Syria,False,2,False,False,20,0.0
2014-11-15,Lesotho,Burkina Faso,False,1,False,False,40,0.0
2014-11-15,Luxembourg,Ukraine,True,3,False,False,40,0.0
2014-11-15,Macedonia,Slovakia,False,2,False,False,40,0.0
2014-11-15,Malawi,Mali,False,2,False,True,40,1.0
2014-11-15,Moldova,Liechtenstein,False,1,False,False,40,0.0
2014-11-15,Montenegro,Sweden,False,0,True,False,40,0.5
2014-11-15,Mozambique,Zambia,False,1,False,False,40,0.0
2014-11-15,San Marino,Estonia,False,0,True,False,40,0.5
2014-11-15,South Africa,Sudan,False,1,False,True,40,1.0
2014-11-15,Spain,Belarus,False,3,False,True,40,1.0
2014-11-15,Switzerland,Lithuania,False,4,False,True,40,1.0
2014-11-15,Togo,Guinea,False,3,False,False,40,0.0
2014-11-15,Uganda,Ghana,False,1,False,True,40,1.0
2014-11-16,Antigua and Barbuda,Martinique,True,2,False,False,30,0.0
2014-11-16,Azerbaijan,Norway,False,1,False,False,40,0.0
2014-11-16,Belgium,Wales,False,0,True,False,40,0.5
2014-11-16,Bulgaria,Malta,False,0,True,False,40,0.5
2014-11-16,Cyprus,Andorra,False,5,False,True,40,1.0
2014-11-16,Czech Republic,Iceland,False,1,False,True,40,1.0
2014-11-16,Guam,Korea DPR,True,4,False,False,30,0.0
2014-11-16,Israel,Bosnia-Herzegovina,False,3,False,True,40,1.0
2014-11-16,Italy,Croatia,False,0,True,False,40,0.5
2014-11-16,Morocco,Zimbabwe,False,1,False,True,20,1.0
2014-11-16,Netherlands,Latvia,False,6,False,True,40,1.0
2014-11-16,Saudi Arabia,Bahrain,False,3,False,True,30,1.0
2014-11-16,Swaziland,Tanzania,False,0,True,False,20,0.5
2014-11-16,Turkey,Kazakhstan,False,2,False,True,40,1.0
2014-11-16,Vietnam,Malaysia,False,2,False,True,20,1.0
2014-11-16,Yemen,Qatar,True,0,True,False,30,0.5
2014-11-17,Iraq,Oman,True,0,True,False,30,0.5
2014-11-17,Singapore,Cambodia,False,2,False,True,20,1.0
2014-11-17,United Arab Emirates,Kuwait,True,0,True,False,30,0.5
2014-11-18,Austria,Brazil,False,1,False,False,20,0.0
2014-11-18,Belarus,Mexico,False,1,False,True,20,1.0
2014-11-18,Bolivia,Venezuela,False,1,False,True,20,1.0
2014-11-18,Chile,Uruguay,False,1,False,False,20,0.0
2014-11-18,China,Honduras,False,0,True,False,20,0.5
2014-11-18,Cuba,Haiti,True,1,False,False,30,0.0
2014-11-18,Estonia,Jordan,False,1,False,True,20,1.0
2014-11-18,France,Sweden,False,1,False,True,20,1.0
2014-11-18,Greece,Serbia,False,2,False,False,20,0.0
2014-11-18,Hungary,Russia,False,1,False,False,20,0.0
2014-11-18,Iran,Korea Republic,False,1,False,True,20,1.0
2014-11-18,Ireland,USA,False,3,False,True,20,1.0
2014-11-18,Italy,Albania,False,1,False,True,20,1.0
2014-11-18,Jamaica,Trinidad and Tobago,False,0,True,False,30,0.5
2014-11-18,Japan,Australia,False,1,False,True,20,1.0
2014-11-18,Nicaragua,El Salvador,False,2,False,False,20,0.0
2014-11-18,Panama,Canada,False,0,True,False,20,0.5
2014-11-18,Peru,Paraguay,False,1,False,True,20,1.0
2014-11-18,Portugal,Argentina,True,1,False,True,20,1.0
2014-11-18,Romania,Denmark,False,2,False,True,20,1.0
2014-11-18,Scotland,England,False,2,False,False,20,0.0
2014-11-18,Slovakia,Finland,False,1,False,True,20,1.0
2014-11-18,Slovenia,Colombia,False,1,False,False,20,0.0
2014-11-18,Spain,Germany,False,1,False,False,20,0.0
2014-11-18,Thailand,New Zealand,False,2,False,True,20,1.0
2014-11-18,Ukraine,Lithuania,False,0,True,False,20,0.5
2014-11-19,Bahrain,Qatar,True,0,True,False,30,0.5
2014-11-19,Burkina Faso,Angola,False,0,True,False,40,0.5
2014-11-19,Congo DR,Sierra Leone,False,2,False,True,40,1.0
2014-11-19,Ethiopia,Malawi,False,0,True,False,40,0.5
2014-11-19,Gabon,Lesotho,False,2,False,True,40,1.0
2014-11-19,Ghana,Togo,False,2,False,True,40,1.0
2014-11-19,Guam,Hong Kong,True,0,True,False,30,0.5
2014-11-19,Guinea,Uganda,True,2,False,True,40,1.0
2014-11-19,Ivory Coast,Cameroon,False,0,True,False,40,0.5
2014-11-19,Mali,Algeria,False,2,False,True,40,1.0
2014-11-19,Niger,Mozambique,False,0,True,False,40,0.5
2014-11-19,Nigeria,South Africa,False,0,True,False,40,0.5
2014-11-19,Saudi Arabia,Yemen,False,1,False,True,30,1.0
2014-11-19,Senegal,Botswana,False,3,False,True,40,1.0
