date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1986-10-19,Somalia,Uganda,0,0,African Cup of Nations qualification,Mogadishu,Somalia,False
1986-10-25,New Zealand,Australia,1,1,Friendly,Auckland,New Zealand,False
1986-10-28,Honduras,Panama,1,0,Friendly,Managua,Nicaragua,True
1986-10-29,Austria,Germany,4,1,Friendly,Vienna,Austria,False
1986-10-29,Denmark,Finland,1,0,UEFA Euro qualification,Copenhagen,Denmark,False
1986-10-29,German DR,Iceland,2,0,UEFA Euro qualification,Karl-Marx-Stadt,German DR,False
1986-10-29,Russia,Norway,4,0,UEFA Euro qualification,Simferopol,Soviet Union,False
1986-10-29,Switzerland,Portugal,1,1,UEFA Euro qualification,Berne,Switzerland,False
1986-10-29,Tunisia,Bulgaria,3,3,Friendly,Tunis,Tunisia,False
1986-10-29,Yugoslavia,Turkey,4,0,UEFA Euro qualification,Split,Yugoslavia,False
1986-10-30,Cuba,Panama,1,1,Friendly,Managua,Nicaragua,True
1986-11-02,Australia,New Zealand,2,1,Friendly,Sydney,Australia,False
1986-11-12,Czechoslovakia,Denmark,0,0,UEFA Euro qualification,Bratislava,Czechoslovakia,False
1986-11-12,England,Yugoslavia,2,0,UEFA Euro qualification,London,England,False
1986-11-12,Greece,Hungary,2,1,UEFA Euro qualification,Athens,Greece,False
1986-11-12,Poland,Ireland,1,0,Friendly,Warsaw,Poland,False
1986-11-12,Scotland,Luxembourg,3,0,UEFA Euro qualification,Glasgow,Scotland,False
1986-11-12,Spain,Romania,1,0,UEFA Euro qualification,Seville,Spain,False
1986-11-12,Turkey,Northern Ireland,0,0,UEFA Euro qualification,Izmir,Turkey,False
1986-11-15,Italy,Switzerland,3,2,UEFA Euro qualification,Milan,Italy,False
1986-11-16,Malta,Sweden,0,5,UEFA Euro qualification,Attard,Malta,False
1986-11-19,Belgium,Bulgaria,1,1,UEFA Euro qualification,Brussels,Belgium,False
1986-11-19,German DR,France,0,0,UEFA Euro qualification,Leipzig,German DR,False
1986-11-19,Netherlands,Poland,0,0,UEFA Euro qualification,Amsterdam,Netherlands,False
1986-11-23,China,Australia,0,2,Friendly,Guangzhou,China,False
1986-11-25,Kenya,Rwanda,2,3,Friendly,Nairobi,Kenya,False
1986-12-03,Albania,Spain,1,2,UEFA Euro qualification,Tirana,Albania,False
1986-12-03,Cyprus,Greece,2,4,UEFA Euro qualification,Nicosia,Cyprus,False
1986-12-04,Nepal,Bangladesh,1,0,Friendly,Kathmandu,Nepal,False
1986-12-06,Korea Republic,Malaysia,2,1,Friendly,Pokhara,Nepal,True
1986-12-06,Malta,Italy,0,2,UEFA Euro qualification,Attard,Malta,False
1986-12-07,Angola,Tanzania,1,0,Friendly,Luanda,Angola,False
1986-12-09,Equatorial Guinea,Cameroon,0,2,UDEAC Cup,Malabo,Equatorial Guinea,False
1986-12-10,Angola,Zambia,0,1,Friendly,Luanda,Angola,False
1986-12-10,Congo,Gabon,0,1,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-11,Algeria,Ivory Coast,2,1,Friendly,Algiers,Algeria,False
1986-12-11,Chad,Cameroon,1,3,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-11,Nepal,Korea Republic,1,2,Friendly,Kathmandu,Nepal,False
1986-12-11,St. Lucia,St. Vincent and the Grenadines,5,1,Windward Islands Tournament,Castries,St. Lucia,False
1986-12-12,Central African Republic,Congo,1,3,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-13,Equatorial Guinea,Chad,0,1,UDEAC Cup,Malabo,Equatorial Guinea,False
1986-12-14,Algeria,Ivory Coast,2,1,Friendly,Mascara,Algeria,False
1986-12-14,Central African Republic,Gabon,0,1,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-16,Congo,Cameroon,0,1,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-17,Chad,Gabon,0,0,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-19,Chad,Cameroon,1,4,UDEAC Cup,Malabo,Equatorial Guinea,True
1986-12-21,Cyprus,Netherlands,0,2,UEFA Euro qualification,Limassol,Cyprus,False
1987-01-04,Barbados,St. Vincent and the Grenadines,3,0,Friendly,Bridgetown,Barbados,False
1987-01-07,Portugal,Greece,1,1,Friendly,Portalegre,Portugal,False
1987-01-13,El Salvador,Mexico,1,3,Friendly,Los Angeles,USA,True
1987-01-14,Greece,Cyprus,3,1,UEFA Euro qualification,Athens,Greece,False
1987-01-14,India,China,1,1,Nehru Cup,Calicut,India,False
1987-01-17,Mali,Burkina Faso,2,0,Friendly,Bamako,Mali,False
1987-01-19,Guinea,Mali,1,0,Friendly,Conakry,Guinea,False
1987-01-21,Spain,Netherlands,1,1,Friendly,Barcelona,Spain,False
1987-01-24,Italy,Malta,5,0,UEFA Euro qualification,Bergamo,Italy,False
1987-01-25,Niger,Mali,1,0,Friendly,Niamey,Niger,False
1987-01-27,Nigeria,Syria,1,0,Nehru Cup,Calicut,India,True
1987-01-27,St. Lucia,Guyana,1,3,Friendly,Castries,St. Lucia,False
1987-01-31,Ivory Coast,Ghana,0,2,West African Cup,Monrovia,Liberia,True
1987-02-01,Liberia,Burkina Faso,2,0,West African Cup,Monrovia,Liberia,False
1987-02-02,Niger,Ghana,0,4,West African Cup,Monrovia,Liberia,True
1987-02-03,Liberia,Benin,0,0,West African Cup,Monrovia,Liberia,False
1987-02-04,Niger,Ivory Coast,0,1,West African Cup,Monrovia,Liberia,True
1987-02-04,Portugal,Belgium,1,0,Friendly,Braga,Portugal,False
1987-02-05,Burkina Faso,Benin,3,2,West African Cup,Monrovia,Liberia,True
1987-02-07,Cayman Islands,Jamaica,1,3,Friendly,George Town,Cayman Islands,False
1987-02-07,Tunisia,Austria,1,3,Friendly,Tunis,Tunisia,False
1987-02-08,Cyprus,Hungary,0,1,UEFA Euro qualification,Nicosia,Cyprus,False
1987-02-08,Liberia,Ghana,1,2,West African Cup,Monrovia,Liberia,False
1987-02-14,Portugal,Italy,0,1,UEFA Euro qualification,Oeiras,Portugal,False
1987-02-16,Kuwait,Algeria,2,0,Friendly,Kuwait City,Kuwait,False
1987-02-18,Israel,Northern Ireland,1,1,Friendly,Ramat-Gan,Israel,False
1987-02-18,Scotland,Ireland,0,1,UEFA Euro qualification,Glasgow,Scotland,False
1987-02-18,Spain,England,2,4,Friendly,Madrid,Spain,False
1987-02-18,Wales,Russia,0,0,Friendly,Swansea,Wales,False
1987-02-20,Panama,Cuba,1,0,Friendly,Panama City,Panama,False
1987-02-20,Thailand,Oman,2,0,King's Cup,Bangkok,Thailand,False
1987-02-21,Korea DPR,Russia,1,0,King's Cup,Bangkok,Thailand,True
1987-02-21,Kuwait,Iraq,2,0,Friendly,Kuwait City,Kuwait,False
1987-02-22,Guinea,Mauritania,1,0,Amílcar Cabral Cup,Conakry,Guinea,False
1987-02-22,Guinea-Bissau,Mali,0,0,Amílcar Cabral Cup,Conakry,Guinea,True
1987-02-22,Panama,Cuba,1,3,Friendly,Panama City,Panama,False
1987-02-23,Senegal,Sierra Leone,0,1,Amílcar Cabral Cup,Conakry,Guinea,True
1987-02-24,Guinea,Mali,0,0,Amílcar Cabral Cup,Conakry,Guinea,False
1987-02-24,Guinea-Bissau,Mauritania,1,1,Amílcar Cabral Cup,Conakry,Guinea,True
1987-02-25,Cape Verde,Senegal,0,2,Amílcar Cabral Cup,Conakry,Guinea,True
1987-02-25,Dominican Republic,Panama,0,2,Friendly,Santo Domingo,Dominican Republic,False
1987-02-26,Guinea,Guinea-Bissau,0,0,Amílcar Cabral Cup,Conakry,Guinea,False
1987-02-26,Kuwait,Iceland,1,1,Friendly,Kuwait City,Kuwait,False
1987-02-26,Mali,Mauritania,1,0,Amílcar Cabral Cup,Conakry,Guinea,True
1987-02-27,Cape Verde,Sierra Leone,0,2,Amílcar Cabral Cup,Conakry,Guinea,True
1987-02-27,Dominican Republic,Panama,1,2,Friendly,Santo Domingo,Dominican Republic,False
1987-02-28,Dominican Republic,Panama,1,1,Friendly,Santo Domingo,Dominican Republic,False
1987-02-28,Kuwait,Iceland,0,1,Friendly,Kuwait City,Kuwait,False
1987-03-01,Guinea,Senegal,1,0,Amílcar Cabral Cup,Conakry,Guinea,False
1987-03-01,Mali,Sierra Leone,0,0,Amílcar Cabral Cup,Conakry,Guinea,True
1987-03-02,Senegal,Sierra Leone,0,0,Amílcar Cabral Cup,Conakry,Guinea,True
1987-03-03,Dominican Republic,Panama,0,1,Friendly,Santo Domingo,Dominican Republic,False
1987-03-03,Guinea,Mali,1,0,Amílcar Cabral Cup,Conakry,Guinea,False
1987-03-04,Turkey,Romania,1,3,Friendly,Ankara,Turkey,False
1987-03-06,Palau,Vanuatu,2,6,Friendly,Adelaide,Australia,True
1987-03-11,Greece,Romania,1,1,Friendly,Piraeus,Greece,False
1987-03-14,Barbados,Guyana,2,2,Friendly,Bridgetown,Barbados,False
1987-03-17,Mexico,China,3,2,Friendly,León,Mexico,False
1987-03-18,Ivory Coast,Congo DR,2,1,Friendly,Abidjan,Ivory Coast,False
1987-03-18,Poland,Finland,3,1,Friendly,Rybnik,Poland,False
1987-03-19,United Arab Emirates,Syria,1,1,Friendly,Abu Dhabi,United Arab Emirates,False
1987-03-22,Guatemala,El Salvador,2,0,Friendly,Guatemala,Guatemala,False
1987-03-22,Ivory Coast,Congo DR,1,3,Friendly,Abidjan,Ivory Coast,False
1987-03-23,United Arab Emirates,Syria,2,1,Friendly,Abu Dhabi,United Arab Emirates,False
1987-03-24,Poland,Norway,4,1,Friendly,Wrocław,Poland,False
1987-03-25,Israel,Germany,0,2,Friendly,Ramat-Gan,Israel,False
1987-03-25,Jordan,Cyprus,2,1,Friendly,Amman,Jordan,False
1987-03-25,Netherlands,Greece,1,1,UEFA Euro qualification,Rotterdam,Netherlands,False
1987-03-25,Panama,Cuba,0,0,Friendly,Panama City,Panama,False
1987-03-25,Romania,Albania,5,1,UEFA Euro qualification,Bucharest,Romania,False
1987-03-25,Switzerland,Czechoslovakia,1,2,Friendly,Bellinzona,Switzerland,False
1987-03-25,Turkey,German DR,3,1,Friendly,Istanbul,Turkey,False
1987-03-25,Yugoslavia,Austria,4,0,Friendly,Banja Luka,Yugoslavia,False
1987-03-27,Algeria,Tunisia,1,0,African Cup of Nations qualification,Algiers,Algeria,False
1987-03-28,Botswana,Mauritius,0,0,Friendly,Gaborone,Botswana,False
1987-03-28,Kenya,Madagascar,2,0,African Cup of Nations qualification,Mombasa,Kenya,False
1987-03-28,Nigeria,Togo,2,0,African Cup of Nations qualification,Lagos,Nigeria,False
1987-03-29,Cameroon,Uganda,5,1,African Cup of Nations qualification,Yaoundé,Cameroon,False
1987-03-29,Congo DR,Angola,3,0,African Cup of Nations qualification,Kinshasa,Zaïre,False
1987-03-29,Ivory Coast,Congo,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
1987-03-29,Mozambique,Zimbabwe,1,1,African Cup of Nations qualification,Maputo,Mozambique,False
1987-03-29,Portugal,Malta,2,2,UEFA Euro qualification,Funchal,Portugal,False
1987-03-29,Senegal,Guinea,4,0,African Cup of Nations qualification,Dakar,Senegal,False
1987-03-29,Sudan,Tanzania,1,0,African Cup of Nations qualification,Khartoum,Sudan,False
1987-03-30,Ghana,Sierra Leone,1,2,African Cup of Nations qualification,Accra,Ghana,False
1987-03-31,Ecuador,Cuba,0,1,Friendly,Machala,Ecuador,False
1987-04-01,Austria,Spain,2,3,UEFA Euro qualification,Vienna,Austria,False
1987-04-01,Belgium,Scotland,4,1,UEFA Euro qualification,Brussels,Belgium,False
1987-04-01,Bulgaria,Ireland,2,1,UEFA Euro qualification,Sofia,Bulgaria,False
1987-04-01,Northern Ireland,England,0,2,UEFA Euro qualification,Belfast,Northern Ireland,False
1987-04-01,Wales,Finland,4,0,UEFA Euro qualification,Wrexham,Wales,False
1987-04-02,Ecuador,Cuba,0,0,Friendly,Azogues,Ecuador,False
1987-04-05,Congo,Ivory Coast,1,2,African Cup of Nations qualification,Brazzaville,Congo,False
1987-04-08,Bahrain,Iraq,1,3,Friendly,Manama,Bahrain,False
1987-04-08,Gabon,Ivory Coast,1,0,Friendly,Libreville,Gabon,False
1987-04-08,Romania,Israel,3,2,Friendly,Braşov,Romania,False
1987-04-10,Bahrain,Iraq,1,2,Friendly,Manama,Bahrain,False
1987-04-11,Angola,Congo DR,1,0,African Cup of Nations qualification,Luanda,Angola,False
1987-04-11,Sierra Leone,Ghana,0,0,African Cup of Nations qualification,Freetown,Sierra Leone,False
1987-04-11,Tanzania,Sudan,1,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
1987-04-12,Guinea,Senegal,0,0,African Cup of Nations qualification,Conakry,Guinea,False
1987-04-12,Madagascar,Kenya,2,1,African Cup of Nations qualification,Antananarivo,Madagascar,False
1987-04-12,Poland,Cyprus,0,0,UEFA Euro qualification,Gdańsk,Poland,False
1987-04-12,Togo,Nigeria,1,1,African Cup of Nations qualification,Lomé,Togo,False
1987-04-15,Netherlands,Czechoslovakia,1,0,Friendly,Leeuwarden,Netherlands,False
1987-04-15,Switzerland,Malta,4,1,UEFA Euro qualification,Neuchâtel,Switzerland,False
1987-04-18,Germany,Italy,0,0,Friendly,Cologne,Germany,False
1987-04-18,Russia,Sweden,1,3,Friendly,Tbilisi,Soviet Union,False
1987-04-26,Zimbabwe,Zambia,0,1,Friendly,Harare,Zimbabwe,False
1987-04-29,Albania,Austria,0,1,UEFA Euro qualification,Tirana,Albania,False
1987-04-29,Finland,Denmark,0,1,UEFA Euro qualification,Helsinki,Finland,False
1987-04-29,France,Iceland,2,0,UEFA Euro qualification,Paris,France,False
1987-04-29,Greece,Poland,1,0,UEFA Euro qualification,Athens,Greece,False
1987-04-29,Honduras,El Salvador,1,0,Friendly,Tegucigalpa,Honduras,False
1987-04-29,Ireland,Belgium,0,0,UEFA Euro qualification,Dublin,Ireland,False
1987-04-29,Jamaica,Cuba,2,0,Friendly,Kingston,Jamaica,False
1987-04-29,Netherlands,Hungary,2,0,UEFA Euro qualification,Rotterdam,Netherlands,False
1987-04-29,Northern Ireland,Yugoslavia,1,2,UEFA Euro qualification,Belfast,Northern Ireland,False
1987-04-29,Romania,Spain,3,1,UEFA Euro qualification,Bucharest,Romania,False
1987-04-29,Russia,German DR,2,0,UEFA Euro qualification,Kyïv,Soviet Union,False
1987-04-29,Turkey,England,0,0,UEFA Euro qualification,Izmir,Turkey,False
1987-04-29,Wales,Czechoslovakia,1,1,UEFA Euro qualification,Wrexham,Wales,False
1987-04-30,Luxembourg,Bulgaria,1,4,UEFA Euro qualification,Luxembourg,Luxembourg,False
1987-05-06,El Salvador,Honduras,1,2,Friendly,San Salvador,El Salvador,False
1987-05-12,New Caledonia,Tahiti,0,0,Friendly,Nouméa,New Caledonia,False
1987-05-13,German DR,Czechoslovakia,2,0,Friendly,Brandenburg,German DR,False
1987-05-17,Hungary,Poland,5,3,UEFA Euro qualification,Budapest,Hungary,False
1987-05-19,England,Brazil,1,1,Rous Cup,London,England,False
1987-05-19,Switzerland,Israel,1,0,Friendly,Aarau,Switzerland,False
1987-05-20,Bulgaria,Luxembourg,3,0,UEFA Euro qualification,Sofia,Bulgaria,False
1987-05-21,Burkina Faso,Mauritania,2,1,Friendly,Ouagadougou,Burkina Faso,False
1987-05-23,Ireland,Brazil,1,0,Friendly,Dublin,Ireland,False
1987-05-23,Scotland,England,0,0,Rous Cup,Glasgow,Scotland,False
1987-05-24,Sweden,Malta,1,0,UEFA Euro qualification,Gothenburg,Sweden,False
1987-05-26,Scotland,Brazil,0,2,Rous Cup,Glasgow,Scotland,False
1987-05-27,Japan,Senegal,2,2,Kirin Cup,Hiroshima,Japan,False
1987-05-28,Finland,Brazil,2,3,Friendly,Helsinki,Finland,False
1987-05-28,Guadeloupe,French Guyana,4,1,Friendly,Gagny,France,True
1987-05-28,Luxembourg,Ireland,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False
1987-05-28,Norway,Italy,0,0,Friendly,Oslo,Norway,False
1987-05-30,Guadeloupe,Réunion,3,0,Friendly,Gagny,France,True
1987-05-31,Hong Kong,Macau,5,0,Friendly,So Kon Po,Hong Kong,False
1987-06-01,Israel,Brazil,0,4,Friendly,Ramat-Gan,Israel,False
1987-06-03,Denmark,Czechoslovakia,1,1,UEFA Euro qualification,Copenhagen,Denmark,False
1987-06-03,Iceland,German DR,0,6,UEFA Euro qualification,Reykjavík,Iceland,False
1987-06-03,Norway,Russia,0,1,UEFA Euro qualification,Oslo,Norway,False
1987-06-03,Sweden,Italy,1,0,UEFA Euro qualification,Solna,Sweden,False
1987-06-08,Egypt,USA,3,1,Korea Cup,Seoul,Korea Republic,True
1987-06-09,Australia,Morocco,1,0,Korea Cup,Gangneung,Korea Republic,True
1987-06-10,Argentina,Italy,1,3,Friendly,Zürich,Switzerland,True
1987-06-10,Korea Republic,Egypt,0,0,Korea Cup,Masan,Korea Republic,False
1987-06-11,Colombia,Ecuador,1,0,Friendly,Medellín,Colombia,False
1987-06-12,Egypt,Thailand,1,1,Korea Cup,Busan,Korea Republic,True
1987-06-12,Korea Republic,USA,1,0,Korea Cup,Busan,Korea Republic,False
1987-06-13,Malawi,Zimbabwe,1,4,Friendly,Lilongwe,Malawi,False
1987-06-14,Bolivia,Paraguay,0,2,Friendly,Santa Cruz,Bolivia,False
1987-06-14,Congo,Seychelles,1,1,Friendly,Antananarivo,Madagascar,True
1987-06-14,Ecuador,Colombia,3,0,Friendly,Guayaquil,Ecuador,False
1987-06-14,Korea Republic,Thailand,4,2,Korea Cup,Daejeon,Korea Republic,False
1987-06-14,Malawi,Zimbabwe,2,1,Friendly,Blantyre,Malawi,False
1987-06-16,Norway,France,2,0,UEFA Euro qualification,Oslo,Norway,False
1987-06-16,Thailand,USA,0,1,Korea Cup,Cheongju,Korea Republic,True
1987-06-17,Switzerland,Sweden,1,1,UEFA Euro qualification,Lausanne,Switzerland,False
1987-06-18,Madagascar,Seychelles,2,0,Friendly,Antananarivo,Madagascar,False
1987-06-19,Australia,Egypt,0,0,Korea Cup,Seoul,Korea Republic,True
1987-06-19,Peru,Chile,1,3,Friendly,Lima,Peru,False
1987-06-19,Uruguay,Ecuador,2,1,Friendly,Montevideo,Uruguay,False
1987-06-20,Argentina,Paraguay,0,1,Friendly,Buenos Aires,Argentina,False
1987-06-21,Brazil,Ecuador,4,1,Friendly,Florianópolis,Brazil,False
1987-06-21,Korea Republic,Australia,1,1,Korea Cup,Seoul,Korea Republic,False
1987-06-21,Madagascar,Congo,3,2,Friendly,Antananarivo,Madagascar,False
1987-06-21,Peru,Chile,2,0,Friendly,Lima,Peru,False
1987-06-23,Uruguay,Bolivia,2,1,Friendly,Montevideo,Uruguay,False
1987-06-24,Chile,Peru,1,0,Friendly,Santiago,Chile,False
1987-06-27,Argentina,Peru,1,1,Copa América,Buenos Aires,Argentina,False
1987-06-28,Brazil,Venezuela,5,0,Copa América,Córdoba,Argentina,True
1987-06-28,Paraguay,Bolivia,0,0,Copa América,Rosario,Argentina,True
1987-06-28,Zambia,Ivory Coast,2,0,Friendly,Lusaka,Zambia,False
1987-06-30,Venezuela,Chile,1,3,Copa América,Córdoba,Argentina,True
1987-07-01,Bolivia,Colombia,0,2,Copa América,Rosario,Argentina,True
1987-07-02,Argentina,Ecuador,3,0,Copa América,Buenos Aires,Argentina,False
1987-07-03,Chile,Brazil,4,0,Copa América,Córdoba,Argentina,True
1987-07-03,Malawi,Ivory Coast,1,2,African Cup of Nations qualification,Lilongwe,Malawi,False
1987-07-04,Nigeria,Sierra Leone,3,0,African Cup of Nations qualification,Lagos,Nigeria,False
1987-07-04,Peru,Ecuador,1,1,Copa América,Buenos Aires,Argentina,True
1987-07-05,Cameroon,Sudan,2,0,African Cup of Nations qualification,Yaoundé,Cameroon,False
1987-07-05,Colombia,Paraguay,3,0,Copa América,Rosario,Argentina,True
1987-07-05,Senegal,Congo DR,0,0,African Cup of Nations qualification,Dakar,Senegal,False
1987-07-05,Zimbabwe,Kenya,1,1,African Cup of Nations qualification,Harare,Zimbabwe,False
